Roll,Pitch,Yaw,Heading,Roll Setpoint,Pitch Setpoint
4.113099,-0.44808635,-128.54791,-126.75791,10,0
4.003727,-0.45099837,-128.35382,-126.56382,10,0
3.8069205,-0.5199077,-129.36604,-127.57604,10,0
3.3868723,-0.5017584,-128.55705,-126.76705,10,0
2.822184,-0.4382304,-127.38061,-125.59061,10,0
2.5956526,-0.41038528,-126.896225,-125.106224,10,0
2.0813048,-0.40059334,-128.61818,-126.82818,10,0
1.6100166,-0.44559437,-127.59599,-125.80599,10,0
1.4068877,-0.45989513,-127.13442,-125.34442,10,0
1.4211951,-0.53685033,-127.31246,-125.52246,10,0
1.4497234,-0.57500684,-127.453026,-125.663025,10,0
1.1488414,-0.4295282,-120.60013,-118.81013,10,0
1.1441193,-0.32097867,-120.423615,-118.63361,10,0
1.9186857,-0.37028506,-122.42248,-120.63248,10,0
2.0018008,-0.43459043,-122.72605,-120.93605,10,0
1.5753113,-0.44697192,-121.69903,-119.90903,10,0
0.97273713,-0.4248938,-126.42658,-124.63658,10,0
0.8307731,-0.41371596,-126.08611,-124.29611,10,0
1.0209763,-0.42392105,-126.53362,-124.74362,10,0
1.0330832,-0.40889126,-126.53555,-124.74555,10,0
0.96141326,-0.41627324,-126.38653,-124.59653,10,0
0.7825176,-0.43656507,-122.68632,-120.89632,10,0
0.6563819,-0.41163644,-122.27126,-120.48126,10,0
0.60262334,-0.46954134,-122.22124,-120.43124,10,0
0.52651525,-0.49294683,-122.039856,-120.249855,10,0
0.5127505,-0.502423,-122.016685,-120.226685,10,0
0.46837142,-0.35959578,-118.72391,-116.93391,10,0
0.49771187,-0.3220429,-118.74732,-116.95732,10,0
0.40160084,-0.40247202,-118.606224,-116.81622,10,0
0.36057553,-0.45593274,-118.57405,-116.78405,10,0
0.356385,-0.41950083,-118.50802,-116.71802,10,0
0.34466785,-0.40989703,-122.195496,-120.405495,10,0
0.36921588,-0.4166612,-122.27049,-120.48049,10,0
0.29904896,-0.40906227,-122.0752,-120.2852,10,0
0.25356355,-0.4050598,-121.94976,-120.15976,10,0
0.19496636,-0.42319912,-121.82577,-120.03577,10,0
0.20812932,-0.42753386,-124.085014,-122.29501,10,0
0.18093024,-0.37968537,-123.93392,-122.14392,10,0
0.1059043,-0.3572886,-123.70492,-121.91492,10,0
0.0024762736,-0.3762218,-123.472595,-121.682594,10,0
0.15648802,-0.32978916,-123.786766,-121.996765,10,0
0.44533515,-0.3662266,-127.54026,-125.75026,10,0
0.67862093,-0.3825983,-128.23383,-126.443825,10,0
0.43747428,-0.46913856,-127.74476,-125.95476,10,0
-1.0480778,-0.27703023,-122.85299,-121.06299,10,0
-2.014628,-0.3889528,-119.88155,-118.09155,10,0
-3.1738822,-0.43161294,-116.664505,-114.874504,10,0
-5.434206,-0.25921836,-104.224785,-102.434784,10,0
-6.4137707,-0.28096956,-98.517685,-96.727684,10,0
-7.064569,-0.3662871,-94.63126,-92.84126,10,0
-7.3556314,-0.3088725,-92.836334,-91.04633,10,0
-7.7363057,-0.23256353,-80.508575,-78.718575,10,0
-8.271887,-0.25904733,-72.46479,-70.67479,10,0
-9.344627,-0.35007715,-57.904015,-56.114014,10,0
-10.219342,-0.4799142,-47.77682,-45.98682,10,0
-11.073971,-0.546928,-40.25936,-38.46936,10,0
-11.447941,-0.47425255,-36.794113,-35.004112,10,0
-12.046333,-0.4611885,-32.927002,-31.137001,10,0
-12.058146,-0.48093808,-32.67158,-30.88158,10,0
-11.98141,-0.43217814,-33.59425,-31.804249,10,0
-12.500248,-0.34924203,-31.366144,-29.576145,10,0
-13.668723,-0.3625908,41.726765,43.516766,10,0
-14.559213,-0.46524304,35.04477,36.83477,10,0
-14.531513,-0.5398902,36.02744,37.81744,10,0
-15.550479,-0.50871676,29.271708,31.061707,10,0
-17.08224,-0.4706033,36.653008,38.44301,10,0
-17.839329,-0.5505483,34.973595,36.763596,10,0
-18.15835,-0.5681618,34.258305,36.048306,10,0
-18.61951,-0.5331338,33.05803,34.84803,10,0
-18.825542,-0.5372866,32.61356,34.40356,10,0
-18.830046,-0.69157135,34.386158,36.17616,10,0
-19.826778,-0.7137728,32.47482,34.26482,10,0
-20.191326,-0.7532194,31.92302,33.71302,10,0
-21.057121,-0.63130903,30.05424,31.844238,10,0
-21.709953,-0.48952693,28.59552,30.38552,10,0
-21.491343,-0.6554813,44.616753,46.406754,10,0
-21.91655,-0.76424176,43.99317,45.783173,10,0
-24.734177,-0.45535624,38.14961,39.93961,10,0
-26.214783,-0.57263654,36.13923,37.92923,10,0
-26.95019,-0.69938326,35.376625,37.166626,10,0
-28.12591,-0.38835335,40.144447,41.93445,10,0
-28.486507,-0.41628844,39.750942,41.540943,10,0
-28.888603,-0.37348583,39.19273,40.98273,10,0
-29.062544,-0.43079412,39.087803,40.877804,10,0
-29.308947,-0.38031685,38.711903,40.501904,10,0
-29.526455,-0.39398032,42.380737,44.17074,10,0
-29.915066,-0.502025,42.08906,43.879063,10,0
-29.823158,-0.5923562,42.34822,44.13822,10,0
-29.696878,-0.60203576,42.516823,44.306824,10,0
-29.12732,-0.6295296,43.263752,45.053753,10,0
-29.103094,-0.6882482,41.60649,43.396492,10,0
-29.103521,-0.65398437,41.545273,43.335274,10,0
-28.493292,-0.65072274,42.34912,44.139122,10,0
-27.971827,-0.6434291,43.051094,44.841095,10,0
-26.997753,-0.62745863,44.417572,46.207573,10,0
-26.61143,-0.6448344,38.21032,40.00032,10,0
-26.115292,-0.63007474,38.841404,40.631405,10,0
-25.74238,-0.7124284,39.51208,41.302082,10,0
-25.236935,-0.72720516,40.25312,42.04312,10,0
-25.003353,-0.7180444,33.82077,35.61077,10,0
-23.980553,-0.65446246,35.18179,36.97179,10,0
-22.934397,-0.5226467,36.538486,38.328487,10,0
-22.561096,-0.49473017,37.102722,38.892723,10,0
-22.208416,-0.5304275,37.808743,39.598743,10,0
-22.008377,-0.6073893,31.283749,33.07375,10,0
-21.320621,-0.6346059,32.644985,34.434986,10,0
-19.45703,-0.54103476,36.320526,38.110527,10,0
-18.26208,-0.5137427,39.26026,41.050262,10,0
-17.377092,-0.5285184,41.852688,43.64269,10,0
-16.689846,-0.5067079,43.944504,45.734505,10,0
-16.358212,-0.5209998,22.642649,24.432648,10,0
-15.367882,-0.48105055,25.117228,26.907227,10,0
-14.053873,-0.52845377,30.180246,31.970245,10,0
-13.33228,-0.5070975,33.378304,35.168304,10,0
-13.024428,-0.4854694,34.847717,36.63772,10,0
-12.774688,-0.44033992,-1.1689214,0.6210786,10,0
-12.633243,-0.39504007,-1.5928783,0.19712162,10,0
-12.230862,-0.45908314,-1.0971503,0.69284964,10,0
-11.251959,-0.5279075,-0.53772986,1.2522701,10,0
-10.2768755,-0.48623958,-1.2397643,0.5502356,10,0
-10.035907,-0.42294118,-51.481934,-49.691933,10,0
-9.727414,-0.40801737,-54.804092,-53.01409,10,0
-9.628056,-0.45269692,-55.55193,-53.76193,10,0
-9.589907,-0.47367135,-55.818398,-54.028397,10,0
-9.595859,-0.39555565,-56.346962,-54.55696,10,0
-9.183137,-0.36373073,-85.68022,-83.89022,10,0
-8.328135,-0.3982925,-92.85815,-91.068146,10,0
-7.538845,-0.48309353,-99.53991,-97.74991,10,0
-7.2680073,-0.39764664,-101.642456,-99.852455,10,0
-7.3067265,-0.37339872,-101.29288,-99.50288,10,0
-6.78501,-0.38409686,-106.49153,-104.70153,10,0
-5.1541843,-0.33789968,-115.17344,-113.38344,10,0
-4.363259,-0.27750415,-118.87376,-117.083755,10,0
-3.7762325,-0.27565145,-121.54331,-119.75331,10,0
-3.6309402,-0.334426,-112.98016,-111.19016,10,0
-2.9838185,-0.39754522,-115.30198,-113.51198,10,0
-1.6219766,-0.43832034,-119.801,-118.011,10,0
-0.32443467,-0.40087122,-123.60886,-121.818855,10,0
0.65659213,-0.34887877,-126.2146,-124.4246,10,0
0.03705859,-0.34991664,-122.790276,-121.000275,10,0
-0.2647267,-0.32798183,-121.89674,-120.10674,10,0
-0.1758816,-0.3536422,-122.1957,-120.4057,10,0
-0.120729364,-0.3042774,-122.26398,-120.473976,10,0
-0.04761148,-0.26861596,-122.406555,-120.616554,10,0
-0.056287006,-0.30484593,-121.760414,-119.97041,10,0
-0.06070151,-0.35320494,-121.823555,-120.033554,10,0
0.0872494,-0.31902716,-122.13537,-120.34537,10,0
0.11170091,-0.292855,-122.154915,-120.364914,10,0
0.06548756,-0.3630945,-122.14997,-120.35997,10,0
0.048461337,-0.35229012,-119.92222,-118.13222,10,0
0.080552846,-0.30279526,-119.93127,-118.141266,10,0
0.11503133,-0.2608318,-119.95716,-118.16716,10,0
0.09201235,-0.30542594,-119.96402,-118.17402,10,0
0.08724484,-0.35948598,-120.030876,-118.240875,10,0
0.030159311,-0.3619654,-123.58912,-121.79912,10,0
0.14310756,-0.34515294,-123.836136,-122.046135,10,0
0.18938245,-0.35253912,-123.95997,-122.16997,10,0
0.11738518,-0.3206422,-123.73412,-121.94412,10,0
0.114459515,-0.33490282,-123.75013,-121.96013,10,0
0.1520462,-0.35134473,-115.52445,-113.73445,10,0
0.15844005,-0.39314958,-115.597046,-113.807045,10,0
0.15609573,-0.40567896,-115.60714,-113.81714,10,0
0.07568525,-0.35444212,-115.31851,-113.52851,10,0
0.1104521,-0.30280817,-115.34682,-113.556816,10,0
0.1812788,-0.29997015,-124.42814,-122.63814,10,0
0.1651752,-0.3628283,-124.49018,-122.70018,10,0
0.13527185,-0.3621113,-124.42047,-122.63047,10,0
0.12013203,-0.41990802,-124.47692,-122.68692,10,0
0.16526188,-0.36611754,-124.49558,-122.70558,10,0
0.21068761,-0.30832678,-127.99608,-126.20608,10,0
0.21166892,-0.31225377,-128.00546,-126.21546,10,0
0.14708045,-0.39620262,-128.00807,-126.21807,10,0
0.18938133,-0.42130777,-128.15224,-126.362236,10,0
0.32564747,-0.40074638,-128.42953,-126.639534,10,0
0.28935573,-0.37406927,-125.20401,-123.41401,10,0
0.23054443,-0.3829707,-125.04837,-123.25837,10,0
0.21495044,-0.38941717,-125.015495,-123.225494,10,0
0.2974423,-0.4170914,-125.31805,-123.528046,10,0
0.34432977,-0.4224013,-125.46762,-123.67762,10,0
0.30313295,-0.45690036,-120.67865,-118.88865,10,0
0.30219695,-0.57588047,-120.8664,-119.0764,10,0
0.29032227,-0.5293108,-120.759865,-118.969864,10,0
0.2990343,-0.2835439,-120.39446,-118.60446,10,0
0.22768459,-0.12645037,-119.96203,-118.17203,10,0
0.32144907,0.016198298,-123.53561,-121.745605,10,0
0.34640855,-0.32310393,-124.20852,-122.41852,10,0
0.3802002,-0.5279021,-124.675224,-122.88522,10,0
0.3136803,-0.56820273,-124.57164,-122.78164,10,0
0.21814582,-0.4530966,-120.45861,-118.66861,10,0
0.21183933,-0.24634072,-120.12319,-118.33319,10,0
0.19519855,-0.1512478,-119.93517,-118.14517,10,0
0.18950205,-0.24257,-120.0588,-118.2688,10,0
0.08596346,-0.45831484,-120.11607,-118.32607,10,0
0.16702285,-0.51478153,-122.60916,-120.81916,10,0
0.25346926,-0.36862567,-122.59091,-120.80091,10,0
0.22026229,-0.30010575,-122.39776,-120.60776,10,0
0.24238569,-0.26940274,-122.40424,-120.61424,10,0
0.22779009,-0.21235023,-122.27707,-120.48707,10,0
0.27942315,-0.31423378,-119.4811,-117.6911,10,0
0.21301952,-0.42298898,-119.46714,-117.67714,10,0
0.18275782,-0.36406198,-119.28087,-117.49087,10,0
0.19853169,-0.3071797,-119.233574,-117.44357,10,0
0.19270848,-0.24310435,-119.111916,-117.321915,5,0
0.18992169,-0.2853347,-122.34238,-120.552376,5,0
0.10775085,-0.45067614,-122.41016,-120.620155,5,0
0.1345256,-0.40407947,-122.40169,-120.61169,5,0
0.19850735,-0.31205332,-122.417915,-120.627914,5,0
0.23721814,-0.27220073,-122.45723,-120.66723,5,0
0.30333063,-0.32351744,-125.183914,-123.39391,5,0
0.26131472,-0.37441355,-125.166824,-123.37682,5,0
0.16401508,-0.3772307,-124.89626,-123.10626,5,0
0.132782,-0.39366442,-124.83989,-123.04989,5,0
0.18514447,-0.33924353,-124.88091,-123.09091,50,0
0.119957745,-0.26160926,-118.68389,-116.89389,50,0
0.12616897,-0.32564172,-118.7836,-116.9936,50,0
0.05504943,-0.28066143,-118.55244,-116.762436,50,0
0.20353913,-0.3776824,-119.03944,-117.249435,50,0
0.25163615,-0.37320474,-119.14907,-117.35907,50,0
0.2140274,-0.36644423,-121.734406,-119.944405,50,0
0.13897802,-0.30158612,-121.41817,-119.62817,50,0
0.07659075,-0.26863456,-121.190834,-119.40083,50,0
0.054157447,-0.22473432,-121.055664,-119.26566,50,0
0.1551409,-0.39931163,-121.62821,-119.83821,50,0
0.14132741,-0.42365488,-116.73162,-114.94162,50,0
0.18496186,-0.48831937,-116.924194,-115.13419,50,0
0.24848181,-0.4857583,-117.08075,-115.29075,50,0
0.32526022,-0.3838967,-117.1419,-115.3519,50,0
0.4035979,-0.31164828,-117.24391,-115.45391,50,0
0.08082106,0.16188711,-115.85774,-114.06774,50,0
0.1679539,-0.15709892,-122.062035,-120.27203,50,0
0.21478456,-0.4901408,-122.70211,-120.91211,50,0
0.13058332,-0.5720509,-122.62329,-120.83329,50,0
0.055464923,-0.6096024,-122.49492,-120.70492,50,0
-0.03160348,-0.53285795,-122.15289,-120.36289,50,0
-0.063955314,-0.21237382,-126.671715,-124.881714,50,0
0.057597943,-0.027904384,-126.63051,-124.84051,50,0
0.11319736,-0.20358476,-127.11952,-125.32952,50,0
0.24854979,-0.57574314,-128.22253,-126.43253,50,0
0.42004612,-0.75082344,-129.03084,-127.24084,50,0
0.5926563,-0.5750287,-122.363686,-120.573685,50,0
0.4554566,-0.46095857,-121.789474,-119.99947,50,0
0.31023347,-0.41048285,-121.302246,-119.512245,50,0
0.28102937,-0.67920524,-121.68125,-119.89125,50,0
0.23450579,-0.6615243,-121.52002,-119.73002,50,0
-0.20132339,0.107425004,-125.38208,-123.59208,50,0
-0.08875568,-0.1889439,-126.241295,-124.451294,50,0
-0.029691903,-0.2629623,-126.54021,-124.750206,50,0
0.0072517022,-0.24444126,-126.601105,-124.811104,50,0
0.08432211,-0.3501142,-127.00973,-125.21973,50,0
0.15108785,-0.47404978,-121.80965,-120.019646,50,0
0.18781704,-0.40347347,-121.79122,-120.00122,50,0
0.16366991,-0.30515468,-121.57188,-119.781876,50,0
0.12020468,-0.34729153,-121.5265,-119.736496,50,0
0.0490729,-0.49145216,-121.57193,-119.78193,50,0
0.02252782,-0.46691963,-121.46318,-119.67318,50,0
0.11834306,-0.22439502,-121.3273,-119.5373,50,0
0.13124286,-0.14788778,-121.24062,-119.45062,50,0
0.09651243,-0.26685512,-121.33776,-119.54776,50,0
0.19363132,-0.37529966,-121.76107,-119.97107,50,0
0.21564105,-0.38883644,-121.83956,-120.04956,50,0
0.20081724,-0.30709133,-123.84275,-122.05275,50,0
0.09907644,-0.24880348,-123.48056,-121.69056,50,0
0.0038473895,-0.1734005,-123.1061,-121.3161,50,0
-0.050867032,-0.25375336,-123.10002,-121.31002,50,0
-0.050735258,-0.40944248,-123.36675,-121.57675,50,0
-0.042999808,-0.4269303,-120.67868,-118.88868,50,0
0.045644358,-0.33896568,-120.76203,-118.97203,50,0
0.12572953,-0.3395703,-120.94534,-119.15534,50,0
0.15384923,-0.38215515,-121.06759,-119.27759,50,0
0.2163036,-0.3489713,-121.163734,-119.37373,50,0
0.35617703,-0.27323684,-124.2061,-122.4161,50,0
0.32278138,-0.30932817,-124.184425,-122.394424,50,0
0.17931347,-0.38786328,-123.9603,-122.170296,50,0
0.132114,-0.31115168,-123.71361,-121.92361,50,0
0.11823109,-0.26439115,-118.61979,-116.82979,50,0
0.10163013,-0.3360446,-118.677025,-116.887024,50,0
0.07748385,-0.3968596,-118.700325,-116.910324,50,0
0.13073082,-0.42127317,-118.86991,-117.07991,50,0
0.22816473,-0.36590493,-119.03889,-117.248886,50,0
0.275465,-0.28675532,-119.04696,-117.25696,50,0
0.21765447,-0.26897833,-122.39374,-120.60374,50,0
0.22661695,-0.3408236,-122.52477,-120.73477,50,0
0.25184742,-0.3360304,-122.5778,-120.787796,50,0
0.26340595,-0.3786168,-122.6708,-120.8808,50,0
0.2913632,-0.41485405,-122.793526,-121.003525,50,0
0.27806342,-0.36217773,-121.87531,-120.08531,50,0
0.20439874,-0.30434617,-121.56614,-119.77614,50,0
0.1778933,-0.30389827,-121.49035,-119.70035,50,0
0.2271928,-0.33070594,-121.676544,-119.88654,50,0
0.2726764,-0.32035285,-121.78675,-119.99675,50,0
0.24108942,-0.366977,-124.64311,-122.85311,50,0
0.29786357,-0.40418163,-124.83764,-123.04764,50,0
0.29845738,-0.3995399,-124.831406,-123.041405,50,0
0.3005675,-0.36478525,-124.77943,-122.989426,50,0
0.32542983,-0.32550803,-124.77355,-122.98355,50,0
0.26743183,-0.36410624,-124.700455,-122.91045,50,0
0.25176165,-0.3720708,-121.2626,-119.4726,50,0
0.29684988,-0.35346374,-121.34007,-119.55007,50,0
0.39100125,-0.31616986,-121.50303,-119.71303,50,0
0.37829927,-0.3640069,-121.541306,-119.751305,50,0
0.23616055,-0.4009869,-121.26722,-119.47722,50,0
0.2616539,-0.36869466,-126.66609,-124.87609,50,0
0.3848067,-0.32309043,-126.864525,-125.074524,50,0
0.62402517,-0.35797855,-127.45063,-125.66063,50,0
0.71232396,-0.48797008,-127.86453,-126.07453,50,0
0.6948774,-0.5029984,-127.85211,-126.06211,50,0
0.7149165,-0.33799946,-120.203804,-118.4138,50,0
0.6810038,-0.27537173,-120.03582,-118.24582,50,0
0.88091415,-0.29696307,-120.53956,-118.74956,50,0
1.5169135,-0.21790983,-121.89997,-120.10997,50,0
3.4375262,-0.27201813,-126.13384,-124.34384,50,0
4.0892906,-0.43952852,-118.556496,-116.766495,50,0
3.680195,-0.42702886,-117.68727,-115.89727,50,0
4.5144787,-0.29134583,-119.2489,-117.4589,50,0
5.4018264,-0.2407604,-120.94702,-119.15702,50,0
5.7896056,-0.28388965,-121.74935,-119.95935,50,0
5.700437,-0.34116903,-128.08333,-126.29333,50,0
5.7007084,-0.3510797,-128.09772,-126.30772,50,0
6.2113667,-0.3577425,-128.95105,-127.16105,50,0
6.8598604,-0.4051506,-130.05951,-128.26952,50,0
7.538647,-0.41878992,-131.1322,-129.34221,50,0
8.081272,-0.39898416,-131.91876,-130.12877,50,0
8.41125,-0.3568599,-126.815414,-125.02541,50,0
8.560234,-0.29215047,-126.94853,-125.15853,50,0
8.85204,-0.3192133,-127.38938,-125.59938,50,0
9.32841,-0.31485036,-128.03993,-126.24993,50,0
9.967407,-0.31924158,-128.90395,-127.113945,50,0
10.129048,-0.32855326,-129.12883,-127.33883,50,0
10.144861,-0.35297978,-127.76434,-125.97434,50,0
10.028908,-0.3271233,-127.57638,-125.78638,50,0
10.148491,-0.31697735,-127.725876,-125.935875,50,0
10.809321,-0.35156447,-128.64673,-126.85673,50,0
11.708284,-0.345027,-129.79518,-128.00519,50,0
12.158451,-0.32704622,-126.42776,-124.63776,50,0
12.397224,-0.39048338,-126.73662,-124.94662,50,0
12.879336,-0.39322513,-127.2333,-125.4433,50,0
13.332317,-0.38725257,-127.68404,-125.894035,50,0
13.835835,-0.3969944,-128.19264,-126.40264,50,0
14.909815,-0.38604468,-129.2166,-127.4266,50,0
15.617583,-0.41152734,-127.675606,-125.885605,50,0
16.133394,-0.4741245,-128.20345,-126.413445,50,0
16.744522,-0.48603514,-128.75923,-126.96923,50,0
16.610725,-0.37854737,-128.53757,-126.74757,50,0
16.774637,-0.3694772,-128.67337,-126.88337,50,0
17.08595,-0.38226256,-128.958,-127.16799,50,0
17.603926,-0.41292244,-128.54561,-126.75561,50,0
18.087566,-0.44248733,-128.99747,-127.207466,50,0
18.096695,-0.42736238,-128.9906,-127.2006,50,0
18.349804,-0.36574647,-129.14877,-127.35877,50,0
19.672028,-0.4343408,-130.32712,-128.53712,50,0
20.298319,-0.49829754,-129.94151,-128.15152,50,0
19.974434,-0.41565853,-129.63416,-127.844154,50,0
19.802431,-0.40419313,-129.4994,-127.709404,50,0
20.022272,-0.3961307,-129.651,-127.861,50,0
21.551914,-0.4248604,-130.75148,-128.96149,50,0
22.796095,-0.51039886,-126.95076,-125.16076,50,0
23.352964,-0.4833719,-127.271736,-125.481735,50,0
23.295998,-0.37232062,-127.14565,-125.35565,50,0
23.166107,-0.36226824,-127.057915,-125.267914,50,0
23.416891,-0.36951235,-127.21707,-125.42707,50,0
23.766579,-0.3607766,-127.42163,-125.63163,50,0
24.02855,-0.3482134,-126.62816,-124.83816,50,0
24.550564,-0.45238012,-127.02348,-125.23348,50,0
25.273638,-0.4906893,-127.477356,-125.687355,50,0
25.384455,-0.5508966,-127.59121,-125.80121,50,0
24.920774,-0.5104692,-127.288666,-125.498665,50,0
24.933836,-0.38659915,-128.27126,-126.481255,50,0
25.406937,-0.36582637,-128.53387,-126.74387,50,0
26.022366,-0.44089988,-128.95676,-127.166756,50,0
26.580595,-0.6215456,-129.4325,-127.642494,50,0
27.244308,-0.6494429,-129.83047,-128.04048,50,0
27.139666,-0.5296584,-129.58229,-127.79229,50,0
26.892508,-0.44130594,-129.37961,-127.58961,50,0
26.880035,-0.4264485,-129.36069,-127.57069,50,0
26.883656,-0.42756155,-129.3635,-127.573494,50,0
27.479414,-0.2977197,-129.56325,-127.77325,50,0
28.231886,-0.36180586,-129.9981,-128.2081,50,0
28.26198,-0.4823315,-127.31053,-125.52053,50,0
28.01469,-0.5637345,-127.239174,-125.44917,50,0
27.918451,-0.6084729,-127.22222,-125.43222,50,0
27.874685,-0.5348622,-127.1343,-125.3443,50,0
28.057121,-0.39293396,-127.11783,-125.32783,50,0
28.187609,-0.343679,-127.15011,-125.36011,50,0
27.742489,-0.4373354,-126.19443,-124.40443,50,0
27.491869,-0.5337293,-126.13868,-124.34868,50,0
27.272053,-0.5720272,-126.05136,-124.26136,50,0
26.899641,-0.58176845,-125.85704,-124.06704,50,0
26.79474,-0.6186969,-125.82938,-124.039375,50,0
26.872366,-0.66501385,-127.64592,-125.85592,50,0
27.156261,-0.64911443,-127.78909,-125.99909,50,0
27.613125,-0.6024083,-127.99884,-126.20884,50,0
27.809866,-0.54811513,-128.05934,-126.26934,50,0
28.190897,-0.52314186,-128.24178,-126.451775,50,0
29.098547,-0.5104703,-128.70596,-126.91596,50,0
29.69426,-0.5294935,-126.49413,-124.70413,50,0
29.78058,-0.56813633,-126.569214,-124.77921,50,0
29.813293,-0.5437845,-126.56566,-124.77566,50,0
30.056479,-0.5567679,-126.69792,-124.90792,50,0
30.261272,-0.50262,-126.75504,-124.96504,50,0
31.093336,-0.43625692,-126.77389,-124.98389,50,0
31.582895,-0.4416236,-127.001305,-125.2113,50,0
31.33454,-0.5316691,-126.96174,-125.17174,50,0
30.716814,-0.7069663,-126.819115,-125.02911,50,0
30.984158,-0.7626534,-126.9886,-125.1986,50,0
31.771267,-0.69557464,-127.29377,-125.50377,50,0
32.16706,-0.543973,-124.07954,-122.289536,50,0
32.967903,-0.4276934,-124.317474,-122.52747,50,0
33.504425,-0.43672466,-124.53953,-122.74953,50,0
33.221066,-0.45651296,-124.44177,-122.65177,50,0
33.129013,-0.48771033,-124.429054,-122.63905,50,0
34.38231,-0.5272367,-125.40794,-123.61794,50,0
35.33891,-0.50113153,-125.74549,-123.95549,50,0
35.77999,-0.42033106,-125.84254,-124.052536,50,0
35.511017,-0.36876965,-125.70348,-123.91348,50,0
35.280075,-0.41458714,-125.65506,-123.86506,50,0
35.283268,-0.45090804,-122.52203,-120.73203,50,0
35.32591,-0.5308632,-122.59808,-120.80808,50,0
35.04605,-0.55754906,-122.51888,-120.72888,50,0
35.112457,-0.48066333,-122.484085,-120.694084,50,0
35.499336,-0.46781856,-122.611145,-120.821144,50,0
35.43544,-0.42699844,-123.0703,-121.2803,50,0
35.6147,-0.4025212,-123.11407,-121.324066,50,0
36.44185,-0.46262503,-123.44448,-121.65448,50,0
36.61049,-0.51839894,-123.54483,-121.75483,50,0
36.852108,-0.4761123,-123.59327,-121.80327,50,0
37.56497,-0.5335098,-124.76637,-122.97637,50,0
36.667835,-0.5384842,-124.472046,-122.682045,50,0
36.409714,-0.43989646,-124.30768,-122.51768,50,0
37.29962,-0.41445023,-124.58533,-122.79533,50,0
38.05483,-0.34687653,-124.77758,-122.98758,50,0
38.207233,-0.39249688,-124.86255,-123.07255,50,0
38.05451,-0.44043684,-123.86103,-122.07103,50,0
37.40455,-0.3926635,-123.600006,-121.810005,50,0
37.558777,-0.37140545,-123.636505,-121.846504,50,0
38.173176,-0.61531883,-124.040825,-122.250824,50,0
38.48431,-0.54671293,-124.09118,-122.30118,50,0
38.696854,-0.574103,-125.38883,-123.59883,50,0
39.05763,-0.58151263,-125.4938,-123.7038,50,0
38.986294,-0.5241364,-125.4295,-123.639496,50,0
38.82133,-0.46183428,-125.33573,-123.54573,50,0
39.064632,-0.47232246,-125.41044,-123.62044,50,0
39.121723,-0.36586574,-125.34288,-123.55288,50,0
38.99432,-0.6486144,-120.26764,-118.47764,50,0
40.384117,-0.89600444,-120.836945,-119.04694,50,0
40.08855,-0.69447863,-120.60267,-118.81267,50,0
39.401134,-0.562065,-120.31471,-118.52471,50,0
40.38017,-0.63987523,-120.63892,-118.84892,50,0
40.73412,-0.69743717,-121.41747,-119.62747,50,0
40.973213,-0.7405,-121.50904,-119.71904,50,0
41.039604,-0.7849769,-121.55942,-119.76942,50,0
40.190613,-0.7036604,-121.28736,-119.49736,50,0
40.540688,-0.62067634,-121.31111,-119.52111,50,0
40.942265,-0.60455596,-121.3971,-119.6071,50,0
40.855595,-0.59566444,-121.87066,-120.08066,50,0
41.21025,-0.6602504,-122.002426,-120.212425,50,0
41.495224,-0.69364554,-122.09352,-120.30352,50,0
41.561543,-0.69199747,-122.10739,-120.31739,50,0
42.117706,-0.6899647,-122.231155,-120.441154,50,0
42.85629,-0.71963584,-122.41647,-120.62647,50,0
43.198822,-0.6544905,-120.25813,-118.46813,50,0
43.63035,-0.6094585,-120.31373,-118.52373,50,0
44.059883,-0.60112023,-120.39571,-118.60571,50,0
44.154465,-0.6451578,-120.44944,-118.65944,50,0
43.683125,-0.7092307,-120.40238,-118.61238,50,0
43.94701,-0.70819163,-120.45623,-118.66623,50,0
44.554333,-0.62562084,-119.07331,-117.28331,50,0
44.774498,-0.6685484,-119.14591,-117.35591,50,0
44.09421,-0.7221408,-119.06403,-117.27403,50,0
44.415356,-0.6117439,-119.037544,-117.24754,50,0
45.732635,-0.5513759,-119.22129,-117.43129,50,0
46.03975,-0.63241136,-117.38916,-115.59916,50,0
45.609,-0.6512271,-117.328224,-115.53822,50,0
45.557816,-0.70545375,-117.36135,-115.57135,50,0
45.56604,-0.70865726,-117.365295,-115.575294,50,0
46.3858,-0.7578599,-117.54742,-115.757416,50,0
46.775013,-0.70243585,-117.57015,-115.78015,50,0
46.73002,-0.7290125,-117.31824,-115.52824,50,0
46.528397,-0.7092664,-117.27106,-115.48106,50,0
46.394802,-0.70599216,-117.24733,-115.45733,50,0
46.877144,-0.7044352,-117.321915,-115.53191,50,0
47.510624,-0.63267773,-117.36213,-115.57213,50,0
47.91365,-0.6096626,-116.90849,-115.11849,50,0
48.302116,-0.6489565,-116.982315,-115.192314,50,0
48.34968,-0.5587334,-116.91679,-115.126785,50,0
48.98455,-0.523745,-116.956635,-115.16663,50,0
49.347195,-0.453399,-116.93804,-115.14804,50,0
49.283264,-0.4013534,-116.89043,-115.100426,50,0
48.856766,-0.46930456,-117.06753,-115.27753,50,0
48.80986,-0.61952907,-117.181046,-115.391045,50,0
49.135487,-0.6500474,-117.24132,-115.45132,50,0
49.129425,-0.53516924,-117.14954,-115.35954,50,0
